id,text,link,duplicate_rows,genre,uid,source
1683,"Uma corrente que circula pelas redes sociais e aplicativos de mensagem acusa o ex-presidente Luiz Inácio Lula da Silva (PT) de ter expulsado um jornalista norte-americano durante seu governo, em 2004. ""Jornalista deportado do Brasil por Lula. Esse é o jornalista americano Larry Rohter. Ele foi expulso do Brasil em 2004 pelo então presidente Lula. O motivo?? Ele escreveu um artigo sobre o apreço de Lula por bebidas alcoólicas. Só isso!"", revela o texto, acompanhado de uma foto de um homem com a bandeira dos Estados Unidos. A mensagem com conteúdo antigo voltou a circular com mais força entre apoiadores do presidente Jair Bolsonaro, quando ele sugeriu que o jornalista norte-americano Glenn Greenwald poderia ser preso. A corrente usa um acontecimento verdadeiro parar divulgar uma informação falsa. De fato, houve um pedido de cassação do visto de Rohter, homem da foto, jornalista do ""NYT"" por parte do governo brasileiro, mas este foi revogado e ele não foi deportado. A confusão começou no dia 9 de maio de 2004, quando Rohter, correspondente do jornal nova-iorquino no país, publicou a matéria ""Hábito de bebericar do líder brasileiro se torna preocupação nacional"" (em tradução livre). No texto, o norte-americano cita especulações sobre a suposta ligação entre Lula, a bebida e gafes internacionais. Rohter cita ainda falas de Leonel Brizola, ex-vice na chapa de Lula, e o colunista Diogo Mainardi, então na revista ""Veja"". Por meio de assessoria, o Planalto declarou na época que o texto ""não é jornalístico"" e que tratava-se de ""calúnia, difamação e preconceito"". Segundo a revista ""Época"", quando leu a matéria, o ex-presidente deu um murro na mesa e disse diversos palavrões. O Planalto decidiu, então, cancelar o visto de permanência do norte-americano no Brasil, o que faria com que Rohter fosse expulso, no dia seguinte, 10 de maio. Três dias depois (13), o então ministro do STJ (Superior Tribunal de Justiça) Francisco Peçanha Martins deu um salvo-conduto para que o jornalista permanecesse no país. O caso só se pacificou no dia 14 de maio, cinco após a publicação, quando três advogados do jornal norte-americano apresentaram uma carta ao Planalto pedindo a reconsideração do visto. Na mensagem, Rohter afirmava que ""jamais ter tido a intenção de ofender a honra do Excelentíssimo Senhor Presidente da República, a quem já pôde até mesmo entrevistar em algumas ocasiões, e reafirma seu grande afeto pelo Brasil e seu profundo respeito às instituições democráticas brasileiras, incluindo a Presidência da República"". O então ministro da Justiça, Márcio Thomaz Bastos, afirmou à imprensa à época que ""juridicamente a retratação é consistente e, por isso, o governo decidiu revigorar o visto"". O ""NYT"", por sua vez, celebrou a decisão do governo brasileiro, mas afirmou que em nenhum momento se retratou ou pediu desculpas. Ao UOL, a assessoria do ex-presidente não quis comentar este assunto em específico, mas declarou que ""houve plena liberdade de imprensa durante os dois mandatos de Lula e que nenhum jornalista estrangeiro foi expulso do país ou preso no período"". Grande parte das pessoas que divulgam a corrente questionaram sobre como as instituições e a imprensa trataram o caso. ""Quando Lula expulsou um jornalista estrangeiro, a imprensa e os jornalistas não falaram nada!"", comentou uma usuária do Twitter. Conteúdos semelhantes foram compartilhados em aplicativos de mensagem. A percepção, no entanto, é falha. Em 2004, o caso repercutiu internacionalmente, com críticas nos Estados Unidos e diversos países da Europa. À ""BBC Brasil"", o secretário-geral da Federação Internacional de Jornalistas, Aidan White, afirmou que foi uma ""atitude injustificável"". Como esta reportagem mostrou, o caso foi também amplamente noticiado pela imprensa por aqui. Além disso, instituições como OAB (Ordem de advogados do Brasil) e a Abraji (Associação Brasileira de Jornalismo Investigativo) se posicionaram criticamente sobre o assunto. Enviar Siga UOL Notícias Enviar",https://noticias.uol.com.br/confere/ultimas-noticias/2019/08/16/lula-nao-expulsou-jornalista-mas-pedido-chegou-a-ser-feito.amp.htm,,factcheck,faketruebr:1683,faketruebr
1315,"várias bandeiras do brasil foram instaladas nesta terça-feira na ponte do morumbi, na zona sul de são paulo. as bandeiras são do movimento eu amo o brasil, que se apresenta como entidade sem fins lucrativos e apartidária. ,  o movimento diz que vai instalar 255 bandeiras em sete pontes de são paulo como uma doação para a cidade. só na ponte das bandeiras, na marginal tietê, o movimento pretende colocar 54 flâmulas. ,  a prefeitura informou em nota que ""autorizou a instalação das bandeiras"" e que a ação ""não tem investimento público"". ,  em fevereiro, a comissão de proteção à paisagem urbana (cppu), órgão da própria prefeitura de são paulo, notificou a administração municipal por ferir a lei cidade limpa ao colocar propagandas ao lado de bandeiras do brasil em pontes na marginal pinheiros, como a cidade jardim. as faixas foram retiradas. ,  com as bandeiras, há propagandas de marcas do instituto “eu amo o brasil”, parceiro da prefeitura, e de um escritório de advocacia - que estão arcando com os custos. para a cppu, as instalações ferem a lei cidade limpa, que proíbe anúncios em alguns locais públicos, como pontes, viadutos, passarelas e túneis. ,  em nota, a secretaria municipal de urbanismo e licenciamento informou que ""é permitida por lei a instalação de bandeiras e que vai corrigir eventuais falhas"", no caso, a retirada das propagandas.",https://g1.globo.com/sp/sao-paulo/noticia/entidade-instala-bandeiras-do-brasil-na-ponte-do-morumbi-na-zona-sul-de-sp.ghtml,,factcheck,faketruebr:1315,faketruebr
446,"circula pelas redes sociais um vídeo que mostra uma criança colocando fogo em uma prateleira de um supermercado. uma legenda que acompanha o vídeo diz: ""você acha que seu filho dá trabalho? é que você não conhece a júlia helena, que colocou fogo no atacadão enquanto sua mãe passava no setor de fósforos"". é . ,  o vídeo que mostra a criança colocando fogo em uma prateleira foi feito em 218 e não tem relação com o incêndio no atacadão, ocorrido em 22. ,  uma busca reversa das imagens leva a vídeos feitos dois anos atrás, que identificam o local como uma loja do assaí, em niterói, no rio de janeiro. procurada, a assessoria do assaí confirma que as imagens são do local e que foram gravadas em 218. ,  um desses vídeos mostra, inclusive, a data no canto superior da tela. a versão mais longa mostra que o fogo é rapidamente controlado antes de atingir outros pontos do estabelecimento. não houve muitos prejuízos à loja. ,  já o incêndio no atacadão foi de grandes proporções e ocorreu em setembro de 22 em campo grande, em mato grosso do sul. não sobrou nenhuma mercadoria do atacadista. a polícia investiga a origem do fogo. ,  em nota, o supermercado diz que logo que o fogo teve início a brigada de incêndio da unidade atuou para esvaziar a loja. afirma ainda que ninguém ficou ferido e que está à disposição das autoridades para colaborar para a apuração do caso. , ,",https://g1.globo.com/fato-ou-fake/noticia/2020/10/12/e-fake-que-video-mostre-crianca-colocando-fogo-em-supermercado-atacadista-de-campo-grande.ghtml,,factcheck,faketruebr:446,faketruebr
664,"o bispo de matagalpa, rolando álvarez, que faz críticas ao presidente da nicarágua, daniel ortega, foi detido na madrugada desta sexta-feira (19). o governo do país e a igreja católica têm se enfrentado nas últimas semanas. ,  os agentes invadiram a cúria da cidade, onde ele estava há duas semanas, e o transferiram para manágua, a capital. ,  a polícia afirmou em um comunicado que o bispo está em uma residência em manágua, mas não disse quem é o dono da casa. o comunicado também informa que o bispo álvarez teve encontros com seus parentes e com o cardeal e arcebispo de manágua, leopoldo brenes. ,  a polícia afirmou que ele foi transferido da cúria de matagalpa para manágua ""com respeito e observância de seus direitos"". ,  no entanto, vilma núñez, presidente do centro nicaraguense de direitos humanos (cenidh), afirmou que a intervenção policial na cúria ocorreu com violência. ,  a polícia especificou que tomou a decisão de tirar álvarez da cúria de matagalpa porque o bispo persistiu em suas atividades ""desestabilizadoras e provocativas"". , , ,  antes de ser detido, álvarez estava confinado em sua cúria junto com uma dezena de pessoas desde 4 de agosto, enquanto era investigado por ""organizar grupos violentos"" e incitar ao ""ódio"" para ""desestabilizar o estado da nicarágua"". ,  a reclusão do bispo ocorreu dias depois que ele denunciou o fechamento por parte das autoridades de cinco emissoras católicas e exigiu respeito pela ""liberdade"" religiosa do governo de daniel ortega. , ,  foi a própria diocese de matagalpa alertou na madrugada desta sexta-feira sobre a entrada da polícia na residência do bispo: ""sos. urgente. neste momento, a polícia nacional entrou na cúria episcopal de nossa diocese de matagalpa"", publicou em uma rede social. ,  a conferência episcopal da nicaragua (cen) pediu a uma oração pelo bispo. , ,  a igreja está em conflito com o governo de daniel ortega, um ex-guerrilheiro de 76 anos que está no poder desde 27, amparado por três reeleições sucessivas. a última aconteceu em novembro de 221, com seus adversários presos ou exilados e em meio a questões internacionais. ,  o presidente acusa os bispos de serem golpistas por apoiarem os protestos da oposição que pediram sua renúncia em 218. ,  a igreja tentou mediar um diálogo entre o governo e a oposição em 218 e 219. ,  o presidente censurou os bispos por terem aceitado uma proposta da oposição que buscava resolver a crise adiantando as eleições de 221 para encurtar seu mandato presidencial. ,  desde então, as relações se deterioraram. este ano foram fechados meios de comunicação católicos, incluindo o canal da conferência episcopal, e a recente prisão do padre oscar benavídez, por razões desconhecidas. ,  a associação missionárias da caridade, da ordem de madre teresa de calcutá, que deixou o país em julho, também foi proibida. em março, o núncio apostólico waldemar sommertag, que participou em 219 das negociações entre governo e oposição, já havia sido expulso. , ,  o secretário-geral da onu, antónio guterres, expressou preocupação com os ataques contra a democracia e a igreja católica na nicarágua, segundo um de seus porta-vozes. ,  guterres ""está muito preocupado com o grave fechamento do espaço civil e democrático na nicarágua e com as recentes ações contra organizações da sociedade civil, incluindo da igreja católica"", disse o porta-voz farhan haq a repórteres na sede das nações unidas. ,  o arcebispo do panamá, josé domingo ulloa mendieta, considerou as a detenção como uma ""aberração"" e pediu a libertação de álvarez. ,  o arcebispado do peru expressou solidariedade e disse que acompanha ""com sua oração aqueles que foram privados de liberdade"".",https://g1.globo.com/mundo/noticia/2022/08/19/policia-da-nicaragua-detem-bispo-que-faz-criticas-ao-presidente-daniel-ortega.ghtml,,factcheck,faketruebr:664,faketruebr
673,"circula pelas redes sociais uma imagem adulterada de um boletim de urna que mostra 777 eleitores aptos, zero votos para jair bolsonaro e 999 votos para fernando haddad. a imagem é . os números de votos destinados a cada candidato foram manipulados digitalmente. ,  o tribunal superior eleitoral (tse) informou que a imagem é falsa. o tribunal obteve o extrato original. o documento oficial mostra que, na verdade, bolsonaro teve, naquela urna, 372 votos devidamente registrados. haddad teve nove. e alckmin, 11. ,  o tse esclareceu que o extrato que serviu de base para a montagem foi impresso na seção 267, de nagoia, no japão. a seção possui 777 eleitores aptos. segundo o tse, no exterior a quantidade de eleitores é maior do que nas seções no brasil, pois vota-se somente para presidente e a abstenção geralmente é alta. ,  os boletins de urna verdadeiros não apresentam os candidatos que não foram votados. portanto, não seria possível estar impresso candidatos com zero votos. é possível observar que há borrões próximos aos zeros mais à direita nos totais desses candidatos, o que indica que houve manipulação na imagem. ,  veja o que dizem os posts com conteúdo falso ,  a imagem falsa do extrato da urna circula nas redes acompanhada por legendas que exploram contradições geradas pela montagem e levantam dúvidas sobre a segurança do processo eleitoral. ,  uma das legendas diz: ""só o hadad teve 999 votos em uma seção com 777 eleitores........como assim ?????"" a outra diz: ""se esta filipeta estiver correta.. fica fácil deste jeito. não teria como jamais ele ter recebido esta quantidade de votos pois o número de eleitores do local eram 777 que poderiam votar e os computados foram quase a metade deste valor."" ,  e uma terceira: ""em uma urna de 7 votos o pt teve quase 1. se não for fake isso é muito grave. @trespjusbr @tsejusbr os srs podem nos ajudar esclarecendo se está urna existe mesmo? obg . não qro q meu filho cresça vendo este exemplo sujo de manipulação política. cadê o cf?"" ,  veja a montagem que circula nas redes sociais:  ,  veja imagem real:  ,  veja outras checagens feitas pela equipe do fato ou fake ,  adicione nosso número de whatsapp: +55 (21) 9735-9827 (após adicionar o número, mande uma saudação para ser inscrito)",https://g1.globo.com/fato-ou-fake/noticia/2018/10/08/e-fake-imagem-de-extrato-de-urna-em-que-votos-para-haddad-superam-numero-de-eleitores-aptos.ghtml,986,factcheck,faketruebr:673,faketruebr
1636,"O PT afirmou nesta segunda-feira (11) que um rosário foi enviado pelo papa Francisco ao ex-presidente Luiz Inácio Lula da Silva (PT) e entregue nesta tarde na Superintendência da Polícia Federal em Curitiba, onde o petista está preso desde o dia 7 de abril. O objeto foi levado pelo advogado argentino Juan Grabois, consultor do Pontifício Conselho Justiça e Paz da Santa Sé, órgão que foi extinto em 2017 e incorporado a uma unidade do Vaticano voltada para o desenvolvimento humano integral. Nesta terça-feira (12), o Vaticano divulgou nota de esclarecimento em que atribui a uma ação ""pessoal"", e não em nome do papa, a tentativa de visita de Grabois. A nota, publicada pelo site Vaticanews, responsável pela comunicação oficial da Santa Sé, afirma ainda que o rosário levado foi ""abençoado"" pelo papa, mas não enviado por ele. No dia da tentativa de visita, a PF (Polícia Federal) disse desconhecer o suposto rosário enviado pelo papa e afirmou que nenhum presente foi entregue ao ex-presidente nesta segunda. Questionado pelo UOL sobre a negativa da Polícia, o PT manteve a informação sobre a entrega. Em seu site, o partido disse que ""policiais federais ficaram com o presente, prometendo entregá-lo ao verdadeiro dono”. Grabois tentou visitar o ex-presidente na tarde desta segunda, mas, segundo ele, sua entrada foi impedida por autoridades da PF, que argumentaram que o consultor não poderia visitar o ex-presidente ""por não ser um sacerdote consagrado"". Na sede da PF, o ex-presidente está autorizado a receber visitas para “assistência espiritual” às segundas-feiras. Segundo a corporação, o direito não é exclusivo de Lula e vale desde 2015 para presos no local. Entre os visitantes que já se encontraram com Lula para “assistência espiritual” na prisão estão o teólogo Leonardo Boff, o religioso Frei Betto e o monge Marcelo Barros. ""Vim com muita esperança para trazer uma mensagem ao ex-presidente Lula e lamentavelmente, de forma um tanto inexplicável para mim, os funcionários da Superintendência, por uma ordem que entendi que vinha de cima, resolveram impedir a visita"", disse Grabois em entrevista a jornalistas em frente à sede da PF. ""Todos os batizados têm uma missão, são discípulos religiosos e têm uma missão a cumprir, então me surpreende que os funcionários [da PF] não saibam disso"", afirmou. Grabois disse ainda que, além do terço abençoado pelo papa Francisco, deixou uma nota manuscrita para Lula. Cofundador do Movimento dos Trabalhadores Excluídos e da Confederação da Economia Popular, além de professor universitário, Grabois foi nomeado pelo papa Francisco como um dos 15 consultores do Pontifício Conselho para a Justiça e a Paz em 11 de junho de 2016. Ele é presença frequente no Vaticano em encontros de movimentos sociais. Lula cumpre pena de 12 anos e um mês de prisão pelos crimes de corrupção passiva e lavagem de dinheiro no caso do tríplex do Guarujá. Sua defesa nega que haja provas dos crimes imputados a ele e recorre da condenação no STJ (Superior Tribunal de Justiça) e no STF (Supremo Tribunal Federal). Apesar da prisão, Lula é o pré-candidato do PT à eleição presidencial de outubro e lidera as principais pesquisas de intenção de voto para o pleito. *Com informações da Ansa Enviar Siga UOL Notícias Enviar",https://noticias.uol.com.br/politica/ultimas-noticias/2018/06/11/lula-recebe-rosario-enviado-por-papa-francisco.amp.htm,,factcheck,faketruebr:1636,faketruebr
1670,"Em aproximação com o presidente Jair Bolsonaro, que a convidou para assumir a Secretaria Especial da Cultura, a atriz Regina Duarte recebe pensão militar. A atriz ganha R$ 6.843,34 mensais dos cofres públicos, segundo dados do Ministério da Defesa obtidos pelo Estadão Verifica. Jesus Nunes Duarte, pai de Regina, foi primeiro-tenente do Exército e faleceu em 1981, em um acidente de carro. A atriz recebe o benefício desde 1999. Regina foi casada três vezes antes do atual marido, Eduardo Lippincot. Diferentemente do que acontece em outros órgãos públicos, como a Polícia Militar de São Paulo, em que apenas as filhas com estado civil de solteiras recebem pensão, o benefício para filhas de militares das Forças Armadas é irrestrito na maior parte dos casos. Uma lei de 1991 definiu que a medida só poderia favorecer solteiras, mas em 1993 o Supremo Tribunal Federal reverteu a decisão. O Estado mostrou que, no caso de servidores e parlamentares da Câmara e do Senado, novas pensões para filhas deixaram de ser concedidas em 1990. Nas Forças Armadas, o benefício foi limitado em 2000, passando a valer para filhos ou enteados de até 21 anos, ou 24 se forem universitários - mas o privilégio vitalício segue para as filhas de militares admitidos nas três Forças Armadas até dezembro de 2000. Procurada, a assessoria de imprensa da atriz disse que não comentará o caso Ouça o podcast Baixo Clero com análises políticas de blogueiros do UOL. Os podcasts do UOL estão disponíveis no Spotify, Apple Podcasts, Google Podcasts e outras plataformas de áudio. Enviar Siga UOL Notícias Enviar",https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/01/25/cotada-para-assumir-cultura-regina-duarte-recebe-pensao-militar.amp.htm,,factcheck,faketruebr:1670,faketruebr
1347,"circula pelas redes sociais uma mensagem que diz que o governo japonês decidiu banir todos os fornos micro-ondas no país até o final deste ano após cientistas da universidade de hiroshima descobrirem que as ondas radioativas causaram mais dano à saúde dos cidadãos durante os 2 anos de uso que o bombardeio nuclear de aviões americanos em 1945. a mensagem é . ,  o texto que circula agora em português foi escrito originalmente em russo pelo site satírico panorama.pub, em um artigo intitulado “o japão finalmente abandona fornos de micro-ondas até 22”. a página informa que ""todos os textos neste site são paródias grotescas da realidade e não são notícias reais"". traduzido, o texto do site de sátiras russo é muito similar ao que circula em português. a diferença é que o ano foi antecipado no boato reciclado. ,  não há nenhuma pesquisa publicada/divulgada pela universidade de hiroshima comparando o impacto dos fornos com o da bomba atômica. e nenhum banimento foi anunciado pelo governo japonês. ,  um detalhe que denota a falsidade da mensagem é que uma busca reversa na foto utilizada pelo site russo aponta para uma imagem de eletrodomésticos em uma planta de tratamento de resíduos elétricos e eletrônicos na espanha. a foto foi feita pelo fotógrafo cesar manso, da afp. a busca na imagem mostra também que a informação duvidosa sobre o banimento de fornos micro-ondas no japão já foi publicada e desmentida em diversas línguas em todo o mundo. ,  vídeo: veja como identificar uma mensagem falsa ,",https://g1.globo.com/fato-ou-fake/noticia/2019/05/16/e-fake-que-governo-do-japao-vai-banir-fornos-micro-ondas-no-pais.ghtml,,factcheck,faketruebr:1347,faketruebr
1157,"circulam pelas redes sociais mensagens que alegam que o diretor presidente da anvisa disse que a população corre risco de tomar vacinas experimentais. é . ,  a mensagem falsa tira de contexto uma declaração do presidente da anvisa antônio barra torres, dita em fevereiro de 221. na ocasião, ele criticou a medida provisória 1.3/22, que impunha a aprovação das vacinas sem análise da anvisa. a anvisa publicou, na época, uma nota em sua página oficial com críticas à mp. ,  na entrevista, ao mencionar a frase ""corre risco sanitário grave"", o presidente da anvisa não estava se referindo às vacinas, mas a um trecho da medida provisória que ele criticava. ele falava de um eventual cenário futuro caso a mp fosse aprovada e do temor que ele tinha de que o trabalho da anvisa fosse limitado e não pudesse analisar os imunizantes como de praxe. essa medida provisória foi corrigida mais tarde (veja abaixo). ,  a anvisa esclarece que ""fica claro que o presidente da anvisa se referia na entrevista ao cenário legal que poderia passar a vigorar no caso da sanção presidencial ao projeto de lei, da forma como enviado pelo congresso nacional"". ""logo após a publicação do vídeo original, surgiram versões editadas com o fim de confundir a população, desestimulando a campanha de vacinação no brasil."" , ,  a expressão ""vacinas experimentais"" está sendo usada por movimentos antivacina para confundir a população e impor medo dos imunizantes. a anvisa esclarece que todas as vacinas analisadas e autorizadas pelo órgão são seguras e possuem perfis de eficácia definidos por estudos desenvolvidos e ainda em andamento. ,  ""é importante destacar que estas são vacinas novas e que, por isso, seguem em monitoramento. porém, os dados disponíveis até o momento não indicam alterações no nível de eficácia que foi verificado nos estudos apresentados à anvisa"", esclarece. ,  ""durante as avaliações sobre os pedidos de uso emergencial, foi destacado que não há lacunas em relação aos dados de segurança que comprometam o uso destas vacinas. o termo \experimental\ se refere ao fato de estas vacinas serem autorizadas com os estudos de fase 3 ainda em andamento, um processo adotado em todo o mundo durante a pandemia"", complementa a anvisa. ,  após as críticas feitas pelo presidente do órgão à medida provisória, houve a publicação da lei 14.124, que garantiu à anvisa o prazo de até sete dias úteis para avaliar as solicitações de autorização excepcional e temporária para a importação e distribuição, além da autorização para uso emergencial de quaisquer vacinas e medicamentos contra a covid-19. a lei conferiu à agência a possibilidade de requerer diligências para esclarecimentos sobre os dados de qualidade, eficácia e segurança dos insumos. , ,",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/07/26/e-fake-que-presidente-da-anvisa-disse-que-populacao-corre-risco-ao-tomar-vacinas-experimentais.ghtml,1540,factcheck,faketruebr:1157,faketruebr
1122,"circula pelas redes sociais uma mensagem que diz que a índia processou a cientista-chefe da oms, soumya swaminathan, por suprimir dados da eficácia da ivermectina para tratar a covid-19. é . ,  nem o governo nem nenhum órgão oficial do país entrou com qualquer ação contra a cientista. o que houve, na verdade, foi uma decisão adotada pela indian bar association (iba), uma associação voluntária de advogados, de notificar a representante da oms para dar explicações. a iba, porém, não deve ser confundida com agências regulatórias obrigatórias ou com o bar council of india, órgão estatutário dos advogados do país, equivalente à oab no brasil. ,  ""a iba é uma associação de advogados unidos pela causa de trazer transparência e responsabilidade ao judiciário indiano"", diz o site da entidade. o que a iba fez foi uma notificação extrajudicial. ou seja, ainda não há nenhuma ação na justiça. ,  procurada pelo g1, a oms reforça que não tem conhecimento de nenhum processo formal movido pela indian bar association (iba), entidade citada na mensagem falsa. ""lamentamos os ataques injustificados contra os nossos altos funcionários"", diz. ,  a oms recomenda ivermectina contra covid-19 apenas em ensaios clínicos. a partir de dados obtidos em 16 ensaios clínicos, incluindo pacientes internados e ambulatoriais com covid-19, um grupo de especialistas determinou que não há certeza de que o medicamento reduza mortalidade e gravidade da doença. são necessários, portanto, mais estudos e dados para a adoção do tratamento. ,  ""a avaliação da oms sobre a ivermectina para o tratamento de covid-19 é baseada no estado atual das evidências científicas. as diretrizes da oms são desenvolvidas por um grupo independente de desenvolvimento de diretrizes globais e são atualizadas regularmente quando novos dados se tornam disponíveis. a orientação também reflete a avaliação independente do fabricante da ivermectina"", diz a oms, em nota. de fato, a merck diz que dados disponíveis não apontam eficácia contra a covid. ,  o documento da iba diz que o aviso contra soumya swaminathan, feito em 25 de maio de 221, se deve ao seu ato de espalhar desinformação e desencaminhar o povo da índia, a fim de cumprir sua agenda. o aviso é baseado em pesquisas e testes clínicos realizados por entidades que defendem sistematicamente o uso da ivermectina, apesar das evidências científicas disponíveis em contrário. ,  a cientista, porém, não suprimiu ou escondeu qualquer dado sobre a eficácia do medicamento. , ,",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/07/06/e-fake-que-india-processou-cientista-chefe-da-oms-por-suprimir-dados-da-eficacia-da-ivermectina.ghtml,,factcheck,faketruebr:1122,faketruebr
